filename,width,height,class,xmin,ymin,xmax,ymax
ManilaBay_2fc1876814_jpg.rf.0e9000115cc7e0037907001dece77780.jpg,640,640,plastic_waste,60,264,176,452
ManilaBay_2fc1876814_jpg.rf.be902b86603d6aab3ad2ec9e0112ba67.jpg,640,640,rubber_waste,32,158,540,603
ManilaBay_2fc1876814_jpg.rf.be902b86603d6aab3ad2ec9e0112ba67.jpg,640,640,plastic_waste,264,60,452,176
ManilaBay_2fc1876814_jpg.rf.eb2c4d89d61826bdcb3fc9b5ba5d1978.jpg,640,640,rubber_waste,158,32,603,540
ManilaBay_2fc1876814_jpg.rf.eb2c4d89d61826bdcb3fc9b5ba5d1978.jpg,640,640,plastic_waste,60,264,176,452
ManilaBay_2fc6b96_jpg.rf.2abba38625193c0fc31422148dca7fd1.jpg,640,640,plastic_waste,483,236,637,394
ManilaBay_2fc6b96_jpg.rf.bec8c76ff6945f2927623d05ef6ea6d0.jpg,640,640,plastic_waste,236,483,394,637
ManilaBay_2fc6b96_jpg.rf.d7ef8288411d7fb4e1cecddadd0e8852.jpg,640,640,plastic_waste,483,236,637,394
ManilaBay_301c98_jpg.rf.2673a7a5a563866ad0abfef679e6da09.jpg,640,640,plastic_waste,128,482,210,587
ManilaBay_301c98_jpg.rf.2673a7a5a563866ad0abfef679e6da09.jpg,640,640,plastic_waste,259,12,407,106
ManilaBay_301c98_jpg.rf.3bd388a928ba0dce3cbc57de60e38b2f.jpg,640,640,plastic_waste,56,128,161,210
ManilaBay_301c98_jpg.rf.3bd388a928ba0dce3cbc57de60e38b2f.jpg,640,640,plastic_waste,536,258,630,407
ManilaBay_301c98_jpg.rf.f12c34e118ca3f39b08ad61d40a9aa83.jpg,640,640,plastic_waste,56,432,161,514
ManilaBay_301c98_jpg.rf.f12c34e118ca3f39b08ad61d40a9aa83.jpg,640,640,plastic_waste,536,235,630,384
ManilaBay_3041b9ca33_jpg.rf.570e01cf6a1dacb3d7f7541a955eac5e.jpg,640,640,plastic_waste,296,298,330,419
ManilaBay_3041b9ca33_jpg.rf.7c5c7a652fdd8f3b042a22009e4d003b.jpg,640,640,plastic_waste,298,296,419,330
ManilaBay_3041b9ca33_jpg.rf.bff14ea3e1b4215748881f4bdf9aaf4f.jpg,640,640,plastic_waste,223,313,344,347
ManilaBay_30427b329_jpg.rf.968dd9036fd49ca716f24ab8de6ebc9f.jpg,640,640,plastic_waste,34,268,195,480
ManilaBay_30427b329_jpg.rf.968dd9036fd49ca716f24ab8de6ebc9f.jpg,640,640,plastic_waste,408,182,527,267
ManilaBay_30427b329_jpg.rf.968dd9036fd49ca716f24ab8de6ebc9f.jpg,640,640,plastic_waste,131,464,294,641
ManilaBay_30427b329_jpg.rf.9b97011c379593e2ae22cc434cdc2d00.jpg,640,640,plastic_waste,162,447,374,608
ManilaBay_30427b329_jpg.rf.9b97011c379593e2ae22cc434cdc2d00.jpg,640,640,plastic_waste,376,116,461,235
ManilaBay_30427b329_jpg.rf.9b97011c379593e2ae22cc434cdc2d00.jpg,640,640,plastic_waste,1,348,177,511
ManilaBay_30427b329_jpg.rf.ddf547d6d4f227097f7ce2d4a650603b.jpg,640,640,plastic_waste,447,162,608,374
ManilaBay_30427b329_jpg.rf.ddf547d6d4f227097f7ce2d4a650603b.jpg,640,640,plastic_waste,116,376,235,461
ManilaBay_30427b329_jpg.rf.ddf547d6d4f227097f7ce2d4a650603b.jpg,640,640,plastic_waste,348,1,511,177
ManilaBay_3042cfa_jpg.rf.17c319c201be812dcda9a4213ea0c3cd.jpg,640,640,rubber_waste,298,135,465,397
ManilaBay_3042cfa_jpg.rf.3b0beb796e50f92ed5895d87547e55c5.jpg,640,640,rubber_waste,134,178,397,345
ManilaBay_3042cfa_jpg.rf.4586fbeb68f216f54c67cb224603e293.jpg,640,640,rubber_waste,246,298,508,465
ManilaBay_308495_jpg.rf.1263b84a0c85375a16a48cbbeb8983f5.jpg,640,640,plastic_waste,175,11,630,497
ManilaBay_308495_jpg.rf.1263b84a0c85375a16a48cbbeb8983f5.jpg,640,640,plastic_waste,1,1,194,215
ManilaBay_308495_jpg.rf.2453c08134f538d4660450f81d783258.jpg,640,640,plastic_waste,11,13,497,468
ManilaBay_308495_jpg.rf.2453c08134f538d4660450f81d783258.jpg,640,640,plastic_waste,1,448,215,641
ManilaBay_308495_jpg.rf.8ba93c4e9aa0ebc4271363eec3264414.jpg,640,640,plastic_waste,13,145,468,631
ManilaBay_308495_jpg.rf.8ba93c4e9aa0ebc4271363eec3264414.jpg,640,640,plastic_waste,448,427,641,641
ManilaBay_30de2ef_jpg.rf.0986b834bad8c3c76704988d1becf187.jpg,640,640,plastic_waste,172,181,417,344
ManilaBay_30de2ef_jpg.rf.c53cffb8babb7be6b90bde8287c9ebea.jpg,640,640,plastic_waste,172,298,417,461
ManilaBay_30de2ef_jpg.rf.c703e202a9a0a16ab167fe42283c5828.jpg,640,640,plastic_waste,172,181,417,344
ManilaBay_313893d3f7_jpg.rf.3f903278cfe86b98f27318e2d4f9d187.jpg,640,640,plastic_waste,61,109,342,536
ManilaBay_313893d3f7_jpg.rf.7f8c8449b54aa2db26b2e47d2664eae1.jpg,640,640,plastic_waste,107,301,534,582
ManilaBay_313893d3f7_jpg.rf.8da4ddbfe28ede97f2d33415df3a99ff.jpg,640,640,plastic_waste,61,109,342,536
ManilaBay_315aa4b993_jpg.rf.0f5b1bae3f6cf11b883574923d94a973.jpg,640,640,rubber_waste,101,261,522,491
ManilaBay_315aa4b993_jpg.rf.6537fd2e6696de4e7f2f626484dfd4ff.jpg,640,640,rubber_waste,121,261,542,491
ManilaBay_315aa4b993_jpg.rf.a73448f6740fe0298d19a8149a3378a1.jpg,640,640,rubber_waste,120,261,542,491
ManilaBay_31837be427_jpg.rf.063755bfb4dcaad8dad52ccb5fa317e5.jpg,640,640,plastic_waste,249,258,443,392
ManilaBay_31837be427_jpg.rf.063755bfb4dcaad8dad52ccb5fa317e5.jpg,640,640,plastic_waste,102,557,180,622
ManilaBay_31837be427_jpg.rf.063755bfb4dcaad8dad52ccb5fa317e5.jpg,640,640,plastic_waste,146,253,288,326
ManilaBay_31837be427_jpg.rf.063755bfb4dcaad8dad52ccb5fa317e5.jpg,640,640,plastic_waste,140,167,227,216
ManilaBay_31837be427_jpg.rf.063755bfb4dcaad8dad52ccb5fa317e5.jpg,640,640,plastic_waste,300,33,430,73
ManilaBay_31837be427_jpg.rf.063755bfb4dcaad8dad52ccb5fa317e5.jpg,640,640,plastic_waste,1,515,47,601
ManilaBay_31837be427_jpg.rf.063755bfb4dcaad8dad52ccb5fa317e5.jpg,640,640,plastic_waste,597,536,641,590
ManilaBay_31837be427_jpg.rf.71938cc5cd6f5636701124e7f6891220.jpg,640,640,plastic_waste,249,258,443,392
ManilaBay_31837be427_jpg.rf.71938cc5cd6f5636701124e7f6891220.jpg,640,640,plastic_waste,102,556,180,622
ManilaBay_31837be427_jpg.rf.71938cc5cd6f5636701124e7f6891220.jpg,640,640,plastic_waste,146,253,288,326
ManilaBay_31837be427_jpg.rf.71938cc5cd6f5636701124e7f6891220.jpg,640,640,plastic_waste,140,167,227,216
ManilaBay_31837be427_jpg.rf.71938cc5cd6f5636701124e7f6891220.jpg,640,640,plastic_waste,300,33,430,73
ManilaBay_31837be427_jpg.rf.71938cc5cd6f5636701124e7f6891220.jpg,640,640,plastic_waste,1,515,47,601
ManilaBay_31837be427_jpg.rf.71938cc5cd6f5636701124e7f6891220.jpg,640,640,plastic_waste,597,536,641,590
ManilaBay_31837be427_jpg.rf.7ec55c873453b599e9691f3a10c412c9.jpg,640,640,plastic_waste,199,258,393,392
ManilaBay_31837be427_jpg.rf.7ec55c873453b599e9691f3a10c412c9.jpg,640,640,plastic_waste,463,557,541,622
ManilaBay_31837be427_jpg.rf.7ec55c873453b599e9691f3a10c412c9.jpg,640,640,plastic_waste,354,253,496,326
ManilaBay_31837be427_jpg.rf.7ec55c873453b599e9691f3a10c412c9.jpg,640,640,plastic_waste,416,167,503,216
ManilaBay_31837be427_jpg.rf.7ec55c873453b599e9691f3a10c412c9.jpg,640,640,plastic_waste,212,33,342,73
ManilaBay_31837be427_jpg.rf.7ec55c873453b599e9691f3a10c412c9.jpg,640,640,plastic_waste,595,515,641,601
ManilaBay_31837be427_jpg.rf.7ec55c873453b599e9691f3a10c412c9.jpg,640,640,plastic_waste,1,536,45,590
ManilaBay_319340b579_jpg.rf.506a1ac5ef6ae3380a01a75c11dfe962.jpg,640,640,plastic_waste,123,27,468,623
ManilaBay_319340b579_jpg.rf.8e1b26111c16793cca6f8d6f8e6b4a43.jpg,640,640,plastic_waste,174,20,519,616
ManilaBay_319340b579_jpg.rf.bc7f97ac711b7b0dcbc37009028df386.jpg,640,640,plastic_waste,174,26,519,623
ManilaBay_319c2b5_jpg.rf.7d1f03edb044c530b18c5ef1b7fb4183.jpg,640,640,plastic_waste,209,210,454,483
ManilaBay_319c2b5_jpg.rf.8cf4f40b3e81572884fab9f1272d0420.jpg,640,640,plastic_waste,209,210,454,483
ManilaBay_319c2b5_jpg.rf.ae84955bcb9ac85cfae588ff8a92fd34.jpg,640,640,plastic_waste,209,210,454,483
ManilaBay_31bb839_jpg.rf.7523cd6da45064f96af38e1b252757ee.jpg,640,640,plastic_waste,247,60,516,543
ManilaBay_31bb839_jpg.rf.7523cd6da45064f96af38e1b252757ee.jpg,640,640,plastic_waste,488,101,641,327
ManilaBay_31bb839_jpg.rf.a5f2dbdf495f70b697ceda568cc6f033.jpg,640,640,plastic_waste,126,99,395,582
ManilaBay_31bb839_jpg.rf.a5f2dbdf495f70b697ceda568cc6f033.jpg,640,640,plastic_waste,1,315,155,541
ManilaBay_31bb839_jpg.rf.bdb9babdbf9c17214f0a527199c8a1d7.jpg,640,640,plastic_waste,99,247,582,516
ManilaBay_31bb839_jpg.rf.bdb9babdbf9c17214f0a527199c8a1d7.jpg,640,640,plastic_waste,315,488,541,641
ManilaBay_31db7b8_jpg.rf.5d9e5ff1c19ac1b547efde4a48a8f4ae.jpg,640,640,plastic_waste,15,290,298,556
ManilaBay_31db7b8_jpg.rf.5d9e5ff1c19ac1b547efde4a48a8f4ae.jpg,640,640,plastic_waste,168,87,417,391
ManilaBay_31db7b8_jpg.rf.b420d49267d9d1a1809a1267def787d5.jpg,640,640,plastic_waste,290,345,556,628
ManilaBay_31db7b8_jpg.rf.b420d49267d9d1a1809a1267def787d5.jpg,640,640,plastic_waste,87,225,391,474
ManilaBay_31db7b8_jpg.rf.dfd2080e31f453cfed9aab42702b33f6.jpg,640,640,plastic_waste,15,86,298,352
ManilaBay_31db7b8_jpg.rf.dfd2080e31f453cfed9aab42702b33f6.jpg,640,640,plastic_waste,168,252,417,556
ManilaBay_31e13dc_jpg.rf.0b069359773ea071945b6bce9f72878b.jpg,640,640,plastic_waste,126,205,524,414
ManilaBay_31e13dc_jpg.rf.50c39c0064108a08bcbe8336912340a2.jpg,640,640,plastic_waste,118,228,516,437
ManilaBay_31e13dc_jpg.rf.d5deb35db25f12fc12e9c6121b0bdaf5.jpg,640,640,plastic_waste,118,205,516,414
ManilaBay_3231bab_jpg.rf.189031efd02283929ed4a638c14071d3.jpg,640,640,plastic_waste,19,227,145,357
ManilaBay_3231bab_jpg.rf.189031efd02283929ed4a638c14071d3.jpg,640,640,plastic_waste,251,155,418,341
ManilaBay_3231bab_jpg.rf.5e78d9934c93d77879ca7a44ddc2fac0.jpg,640,640,plastic_waste,19,227,145,357
ManilaBay_3231bab_jpg.rf.5e78d9934c93d77879ca7a44ddc2fac0.jpg,640,640,plastic_waste,250,155,418,341
ManilaBay_3231bab_jpg.rf.ed94664bcf960d0a618984ca053b0923.jpg,640,640,plastic_waste,285,497,415,623
ManilaBay_3231bab_jpg.rf.ed94664bcf960d0a618984ca053b0923.jpg,640,640,plastic_waste,301,225,487,392
ManilaBay_324287f507_jpg.rf.28c03548fcc3aba485ef8e938f016e23.jpg,640,640,plastic_waste,281,273,422,370
ManilaBay_324287f507_jpg.rf.7fe3097bf7bd99870b5df096606e7daf.jpg,640,640,plastic_waste,273,220,370,362
ManilaBay_324287f507_jpg.rf.9210237c869ea19bd0dfdac3015310a4.jpg,640,640,plastic_waste,273,281,370,422
ManilaBay_3250898_jpg.rf.3933aa197a912a350dbca513b218b83d.jpg,640,640,plastic_waste,81,358,156,527
ManilaBay_3250898_jpg.rf.3933aa197a912a350dbca513b218b83d.jpg,640,640,plastic_waste,304,323,505,453
ManilaBay_3250898_jpg.rf.3933aa197a912a350dbca513b218b83d.jpg,640,640,plastic_waste,371,306,566,634
ManilaBay_3250898_jpg.rf.9dd952973d51582eca951779b7458104.jpg,640,640,plastic_waste,358,487,527,562
ManilaBay_3250898_jpg.rf.9dd952973d51582eca951779b7458104.jpg,640,640,plastic_waste,323,138,453,338
ManilaBay_3250898_jpg.rf.9dd952973d51582eca951779b7458104.jpg,640,640,plastic_waste,306,76,634,271
ManilaBay_3250898_jpg.rf.b46d56586d97da2974da439c20839392.jpg,640,640,plastic_waste,358,81,527,156
ManilaBay_3250898_jpg.rf.b46d56586d97da2974da439c20839392.jpg,640,640,plastic_waste,323,305,453,505
ManilaBay_3250898_jpg.rf.b46d56586d97da2974da439c20839392.jpg,640,640,plastic_waste,306,371,634,566
ManilaBay_3258d39_jpg.rf.24c7493f6332401cb7562700ffb5fdb3.jpg,640,640,plastic_waste,188,22,597,520
ManilaBay_3258d39_jpg.rf.b9ae3175994a84433f207a15afa925c5.jpg,640,640,plastic_waste,45,22,454,520
ManilaBay_3258d39_jpg.rf.cc742f1cebd74a9230be7f3455683c7c.jpg,640,640,plastic_waste,188,123,597,621
ManilaBay_3281948_jpg.rf.67399cd2400ce62a181865b748f65d17.jpg,640,640,plastic_waste,174,234,466,430
ManilaBay_3281948_jpg.rf.f5fa98378683379ce8de3b5fc3bd9869.jpg,640,640,plastic_waste,212,174,408,466
ManilaBay_3281948_jpg.rf.fd578a850f1f043f9ac7eb6eeab4e520.jpg,640,640,plastic_waste,174,212,466,408
ManilaBay_3283b02518_jpg.rf.38aa3d9427a974541d3d18c9d8123ed2.jpg,640,640,textile_waste,87,24,559,613
ManilaBay_3283b02518_jpg.rf.a8b526ece7f90d4e2b7b189b257e6ab7.jpg,640,640,textile_waste,30,87,619,559
ManilaBay_3283b02518_jpg.rf.fc1d183714370ae6e5f8fd11818253fb.jpg,640,640,textile_waste,30,83,619,555
ManilaBay_329574478_jpg.rf.4af15e9c1247279f29b55ef8f66c0ca8.jpg,640,640,plastic_waste,66,62,582,589
ManilaBay_329574478_jpg.rf.4bedfa7b95fe53216f2e86c5b114d4a2.jpg,640,640,plastic_waste,53,60,580,576
ManilaBay_329574478_jpg.rf.cf3237c89e241f5942a1da8ce16e2c2f.jpg,640,640,plastic_waste,62,60,589,576
ManilaBay_329b508e45_jpg.rf.5ad5db4ac5c7463e3bbf7cf894111251.jpg,640,640,plastic_waste,253,236,452,369
ManilaBay_329b508e45_jpg.rf.69b19da2ff2b4a5fb3926706c45d5f27.jpg,640,640,plastic_waste,273,190,406,389
ManilaBay_329b508e45_jpg.rf.b0df3185e60e09ad4da616256f6b6b94.jpg,640,640,plastic_waste,190,273,389,406
ManilaBay_32b2888_jpg.rf.25424f8a963fbc0248e9edc925173409.jpg,640,640,plastic_waste,63,1,557,519
ManilaBay_32b2888_jpg.rf.5b5a52dd2a6fccd3e69443557b2a8325.jpg,640,640,plastic_waste,85,1,579,519
ManilaBay_32b2888_jpg.rf.e8fd8e5b737030f899603218569769ac.jpg,640,640,plastic_waste,123,85,641,579
ManilaBay_32ca9f7b00_jpg.rf.376ad9c7d99a9c337062e5ff7459dd60.jpg,640,640,plastic_waste,1,346,47,396
ManilaBay_32ca9f7b00_jpg.rf.bc21fb52292cfed534c65c19c8276f9c.jpg,640,640,plastic_waste,595,246,641,296
ManilaBay_32ca9f7b00_jpg.rf.ee0086e892842351325e560b8ad9cdf9.jpg,640,640,plastic_waste,346,1,396,47
ManilaBay_32e18c_jpg.rf.aec2f5b4f8bee46917385c7573e2aba4.jpg,640,640,plastic_waste,108,107,451,330
ManilaBay_32e18c_jpg.rf.c2e05997d55adbe429a7f1e42537cee6.jpg,640,640,plastic_waste,107,108,330,451
ManilaBay_32e18c_jpg.rf.c45541fae78eeaace4c63e8d29f6ea82.jpg,640,640,plastic_waste,313,191,536,534
ManilaBay_32e8050_jpg.rf.02b04de7a1bd436bb8c97cb37a36cef7.jpg,640,640,plastic_waste,182,227,391,384
ManilaBay_32e8050_jpg.rf.2a08bd935ffd4eceba7f5e74c15f16fc.jpg,640,640,plastic_waste,258,251,415,460
ManilaBay_32e8050_jpg.rf.7ebe610340a6ab2189728a68247ef90a.jpg,640,640,plastic_waste,251,227,460,384
ManilaBay_32ebb3d_jpg.rf.3a49ddec9aa2483b3add3aa000cce407.jpg,640,640,plastic_waste,404,349,553,438
ManilaBay_32ebb3d_jpg.rf.3a72191acdc118f5fe883a82f4bb0916.jpg,640,640,plastic_waste,205,89,294,238
ManilaBay_32ebb3d_jpg.rf.d7a9a0dc4481965f86663c122c9505c1.jpg,640,640,plastic_waste,89,205,238,294
ManilaBay_32ef469_jpg.rf.ac3d1f365d39b6d01f69bd46fc33117f.jpg,640,640,plastic_waste,156,328,464,598
ManilaBay_32ef469_jpg.rf.ac3d1f365d39b6d01f69bd46fc33117f.jpg,640,640,plastic_waste,61,19,481,201
ManilaBay_32ef469_jpg.rf.d7ac63b0a729562585dd8c888fdbc31c.jpg,640,640,plastic_waste,178,328,486,598
ManilaBay_32ef469_jpg.rf.d7ac63b0a729562585dd8c888fdbc31c.jpg,640,640,plastic_waste,161,19,581,201
ManilaBay_32ef469_jpg.rf.de91c6b762adbaf866675d9d2743ef51.jpg,640,640,plastic_waste,156,44,464,314
ManilaBay_32ef469_jpg.rf.de91c6b762adbaf866675d9d2743ef51.jpg,640,640,plastic_waste,61,441,481,623
ManilaBay_3344ed0_jpg.rf.78df48ba596e9e2e1068b671c97c8819.jpg,640,640,plastic_waste,220,229,590,475
ManilaBay_3344ed0_jpg.rf.a0200d33a64e25313be25e95e07b1c6f.jpg,640,640,plastic_waste,167,52,413,422
ManilaBay_3344ed0_jpg.rf.d5956edb8cd4653e9c639b26ded4c137.jpg,640,640,plastic_waste,220,167,590,413
ManilaBay_33696e9_jpg.rf.a7520793a2f7797062771ad8e116c49c.jpg,640,640,plastic_waste,162,146,518,505
ManilaBay_33696e9_jpg.rf.af1917a2b0c89c0c8621850c354a230b.jpg,640,640,plastic_waste,137,124,496,480
ManilaBay_33696e9_jpg.rf.c9fe383c4afbe8d061e84efc5f669ebd.jpg,640,640,plastic_waste,137,124,496,480
ManilaBay_33aeaba4f_jpg.rf.241123583426dcdde88bc298009e47d6.jpg,640,640,plastic_waste,354,104,509,202
ManilaBay_33aeaba4f_jpg.rf.390749681cdfb4314c3ffe0a5e7dfa4f.jpg,640,640,plastic_waste,354,440,509,538
ManilaBay_33aeaba4f_jpg.rf.82e425ac898ab2800b0fa2e36c7e463e.jpg,640,640,plastic_waste,134,440,289,538
ManilaBay_33e1247_jpg.rf.7f58e2da27c3ff880b4524a487bd20d1.jpg,640,640,plastic_waste,129,123,254,311
ManilaBay_33e1247_jpg.rf.a58c95c1db8268be9d83b1674d81537f.jpg,640,640,plastic_waste,129,123,254,311
ManilaBay_33e1247_jpg.rf.e748602e58ce7fc97a698a386646e935.jpg,640,640,plastic_waste,331,389,519,513
ManilaBay_33f0f3_jpg.rf.23f3e981987cfa9d5981aaa256542eda.jpg,640,640,plastic_waste,144,205,234,342
ManilaBay_33f0f3_jpg.rf.4ae3cf4ce5c1dab1f74d4235f174cd3a.jpg,640,640,plastic_waste,408,205,498,342
ManilaBay_33f0f3_jpg.rf.e0fdd47851c414d0ce0444f2d60d95a7.jpg,640,640,plastic_waste,301,144,438,234
ManilaBay_33f4f2e_jpg.rf.00539d2b21cf36633c7ad39c59320f53.jpg,640,640,rubber_waste,114,38,616,350
ManilaBay_33f4f2e_jpg.rf.00539d2b21cf36633c7ad39c59320f53.jpg,640,640,plastic_waste,624,1,641,70
ManilaBay_33f4f2e_jpg.rf.315884b18a4a0a05b7d4f140fdfdaa7e.jpg,640,640,rubber_waste,114,38,616,350
ManilaBay_33f4f2e_jpg.rf.315884b18a4a0a05b7d4f140fdfdaa7e.jpg,640,640,plastic_waste,624,1,641,70
ManilaBay_33f4f2e_jpg.rf.d90ec113991e7d0f36e1d3afbeedb3b7.jpg,640,640,rubber_waste,293,114,605,616
ManilaBay_33f4f2e_jpg.rf.d90ec113991e7d0f36e1d3afbeedb3b7.jpg,640,640,plastic_waste,572,624,641,641
ManilaBay_3408374_jpg.rf.78db01c1406506ade8828b6661dfc084.jpg,640,640,plastic_waste,242,214,451,439
ManilaBay_3408374_jpg.rf.821019581232e5befd396d5c2b0cd710.jpg,640,640,plastic_waste,191,204,400,429
ManilaBay_3408374_jpg.rf.b1e6c1a82a90f59258b114b3e37da71c.jpg,640,640,plastic_waste,214,242,439,451
ManilaBay_340d3d6_jpg.rf.061637afda64d07ab94b80ea2acdf3b3.jpg,640,640,rubber_waste,65,78,473,548
ManilaBay_340d3d6_jpg.rf.2bc94e09c0a513c218b8154effcb7874.jpg,640,640,rubber_waste,78,65,548,473
ManilaBay_340d3d6_jpg.rf.90e5724a02e48e256df4041b9521871f.jpg,640,640,rubber_waste,169,94,577,564
ManilaBay_342225a04_jpg.rf.042b3efb6121d055fdf7e54e7f97737b.jpg,640,640,plastic_waste,187,239,430,512
ManilaBay_342225a04_jpg.rf.72717e3eca356673d554fbe3487de9de.jpg,640,640,plastic_waste,212,131,455,404
ManilaBay_342225a04_jpg.rf.a8009680acf488853e45ea13974e8c10.jpg,640,640,plastic_waste,239,212,512,455
ManilaBay_3430618_jpg.rf.0a2cadb2b0eea32c7bc448844b8b48fb.jpg,640,640,plastic_waste,203,55,555,319
ManilaBay_3430618_jpg.rf.0a2cadb2b0eea32c7bc448844b8b48fb.jpg,640,640,plastic_waste,106,50,256,264
ManilaBay_3430618_jpg.rf.680ec4d87c001f5d9f76498687ba553d.jpg,640,640,plastic_waste,203,55,555,319
ManilaBay_3430618_jpg.rf.680ec4d87c001f5d9f76498687ba553d.jpg,640,640,plastic_waste,106,50,256,264
ManilaBay_3430618_jpg.rf.d79e728a3fada0253dbfdc8d098b8e16.jpg,640,640,plastic_waste,87,323,439,587
ManilaBay_3430618_jpg.rf.d79e728a3fada0253dbfdc8d098b8e16.jpg,640,640,plastic_waste,386,378,536,592
ManilaBay_347f418db_jpg.rf.0744f1e19fdc17cbf8eea2fdfaa3bebf.jpg,640,640,styrofoam_waste,64,1,321,238
ManilaBay_347f418db_jpg.rf.0744f1e19fdc17cbf8eea2fdfaa3bebf.jpg,640,640,plastic_waste,158,298,553,536
ManilaBay_347f418db_jpg.rf.44d3d90aeda96a62362b003e9b6b992d.jpg,640,640,styrofoam_waste,404,63,641,321
ManilaBay_347f418db_jpg.rf.44d3d90aeda96a62362b003e9b6b992d.jpg,640,640,plastic_waste,106,158,344,553
ManilaBay_347f418db_jpg.rf.b197fb859ee60f75f247931484c7d961.jpg,640,640,styrofoam_waste,1,63,238,321
ManilaBay_347f418db_jpg.rf.b197fb859ee60f75f247931484c7d961.jpg,640,640,plastic_waste,298,158,536,553
ManilaBay_349e400_jpg.rf.19bee7b630745da01bad25653c52a0d3.jpg,640,640,plastic_waste,187,310,406,476
ManilaBay_349e400_jpg.rf.19bee7b630745da01bad25653c52a0d3.jpg,640,640,plastic_waste,212,124,357,247
ManilaBay_349e400_jpg.rf.86e29c867c56f3b7245f7094b7979665.jpg,640,640,plastic_waste,187,166,406,332
ManilaBay_349e400_jpg.rf.86e29c867c56f3b7245f7094b7979665.jpg,640,640,plastic_waste,212,395,356,518
ManilaBay_349e400_jpg.rf.943d42a5daab282b87d0d9bd65fe8405.jpg,640,640,plastic_waste,166,236,332,455
ManilaBay_349e400_jpg.rf.943d42a5daab282b87d0d9bd65fe8405.jpg,640,640,plastic_waste,395,286,518,431
ManilaBay_34bbd12_jpg.rf.4b4c3162f143bb6c2a9584f630216b97.jpg,640,640,plastic_waste,192,268,517,505
ManilaBay_34bbd12_jpg.rf.9fb8901c825f9121d6d103fb41e350a3.jpg,640,640,plastic_waste,126,268,450,505
ManilaBay_34bbd12_jpg.rf.f00624820dbeed23019ee2b5fc098a9c.jpg,640,640,plastic_waste,268,193,505,517
ManilaBay_34c71bc_jpg.rf.42144a91ba1e9047c793e7154a8f5d71.jpg,640,640,plastic_waste,240,327,383,454
ManilaBay_34c71bc_jpg.rf.42144a91ba1e9047c793e7154a8f5d71.jpg,640,640,plastic_waste,189,391,252,482
ManilaBay_34c71bc_jpg.rf.4993c8eecfb1e3a7da669e58b81e8474.jpg,640,640,plastic_waste,240,327,383,454
ManilaBay_34c71bc_jpg.rf.4993c8eecfb1e3a7da669e58b81e8474.jpg,640,640,plastic_waste,189,391,252,482
ManilaBay_34c71bc_jpg.rf.9f9ee5a97f79509721b12746b7d2623f.jpg,640,640,plastic_waste,240,327,383,454
ManilaBay_34c71bc_jpg.rf.9f9ee5a97f79509721b12746b7d2623f.jpg,640,640,plastic_waste,189,390,252,482
ManilaBay_34c883f_jpg.rf.254a410332ce0a887a7aa2a917736a84.jpg,640,640,plastic_waste,461,126,515,206
ManilaBay_34c883f_jpg.rf.254a410332ce0a887a7aa2a917736a84.jpg,640,640,plastic_waste,69,144,391,425
ManilaBay_34c883f_jpg.rf.254a410332ce0a887a7aa2a917736a84.jpg,640,640,styrofoam_waste,73,486,171,638
ManilaBay_34c883f_jpg.rf.8521fe7ea400ae090bf36dc43e19b066.jpg,640,640,plastic_waste,461,436,515,516
ManilaBay_34c883f_jpg.rf.8521fe7ea400ae090bf36dc43e19b066.jpg,640,640,plastic_waste,69,218,391,499
ManilaBay_34c883f_jpg.rf.8521fe7ea400ae090bf36dc43e19b066.jpg,640,640,styrofoam_waste,73,4,171,156
ManilaBay_34c883f_jpg.rf.ff5012316d89538422b8a36d597aa777.jpg,640,640,plastic_waste,461,436,515,516
ManilaBay_34c883f_jpg.rf.ff5012316d89538422b8a36d597aa777.jpg,640,640,plastic_waste,69,218,391,499
ManilaBay_34c883f_jpg.rf.ff5012316d89538422b8a36d597aa777.jpg,640,640,styrofoam_waste,73,4,171,156
ManilaBay_34ebca8_jpg.rf.2b972844063f91135e1cd4254e080a0f.jpg,640,640,plastic_waste,165,298,482,486
ManilaBay_34ebca8_jpg.rf.2b972844063f91135e1cd4254e080a0f.jpg,640,640,plastic_waste,282,141,427,283
ManilaBay_34ebca8_jpg.rf.85ad656cfe00083a9a7d4ed9c7884436.jpg,640,640,plastic_waste,298,160,486,477
ManilaBay_34ebca8_jpg.rf.85ad656cfe00083a9a7d4ed9c7884436.jpg,640,640,plastic_waste,141,215,283,360
ManilaBay_34ebca8_jpg.rf.9863589ed9ea08c2384f380755882e13.jpg,640,640,plastic_waste,157,160,345,477
ManilaBay_34ebca8_jpg.rf.9863589ed9ea08c2384f380755882e13.jpg,640,640,plastic_waste,359,215,501,360
ManilaBay_3502f80b41_jpg.rf.2acff5d202a463628b9fab97bfecbd04.jpg,640,640,glass_waste,177,186,445,407
ManilaBay_3502f80b41_jpg.rf.30de7cb16eb397aa3ba9ae2348ec8609.jpg,640,640,glass_waste,197,186,465,407
ManilaBay_3502f80b41_jpg.rf.dcff0554e7f39c9bb44533fce8af67a7.jpg,640,640,glass_waste,177,186,445,407
ManilaBay_352da47c4b_jpg.rf.13175dfd5b3ef21393035b413ad8405b.jpg,640,640,plastic_waste,241,281,359,355
ManilaBay_352da47c4b_jpg.rf.1a423d16290d65c784fb472fc0105a71.jpg,640,640,plastic_waste,281,241,355,359
